Index	Date	Time	Readings (%RH)	Readings (�C)	Type
2522	12/22/2016	11:09:57 AM	44.8	34.5	
2523	12/22/2016	12:09:57 PM	38.8	36.2	
2524	12/22/2016	1:09:57 PM	36.6	37.4	
2525	12/22/2016	2:09:57 PM	36.8	37.7	
2526	12/22/2016	3:09:57 PM	37.0	37.8	
2527	12/22/2016	4:09:57 PM	35.1	38.6	
2528	12/22/2016	5:09:57 PM	38.1	38.1	
2529	12/22/2016	6:09:57 PM	37.5	38.7	
2530	12/22/2016	7:09:57 PM	37.0	36.0	
2531	12/22/2016	8:09:57 PM	39.2	34.4	
2532	12/22/2016	9:09:57 PM	40.2	33.3	
2533	12/22/2016	10:09:57 PM	42.7	32.2	
2534	12/22/2016	11:09:57 PM	46.4	32.3	
2535	12/23/2016	12:09:57 AM	49.2	31.5	
2536	12/23/2016	1:09:57 AM	49.0	31.4	
2537	12/23/2016	2:09:57 AM	51.1	30.8	
2538	12/23/2016	3:09:57 AM	50.8	30.1	
2539	12/23/2016	4:09:57 AM	53.3	29.5	
2540	12/23/2016	5:09:57 AM	55.1	28.1	
2541	12/23/2016	6:09:57 AM	54.7	28.8	
2542	12/23/2016	7:09:57 AM	51.3	29.7	
2543	12/23/2016	8:09:57 AM	50.2	30.6	
2544	12/23/2016	9:09:57 AM	51.6	31.3	
2545	12/23/2016	10:09:57 AM	48.8	33.2	
2546	12/23/2016	11:09:57 AM	47.1	34.6	
2547	12/23/2016	12:09:57 PM	44.5	35.7	
2548	12/23/2016	1:09:57 PM	42.4	36.9	
2549	12/23/2016	2:09:57 PM	39.4	37.7	
2550	12/23/2016	3:09:57 PM	38.7	38.1	
2551	12/23/2016	4:09:57 PM	34.8	37.8	
2552	12/23/2016	5:09:57 PM	41.2	34.5	
2553	12/23/2016	6:09:57 PM	39.3	34.1	
2554	12/23/2016	7:09:57 PM	38.7	33.9	
2555	12/23/2016	8:09:57 PM	43.2	33.8	
2556	12/23/2016	9:09:57 PM	46.6	32.8	
2557	12/23/2016	10:09:57 PM	48.7	32.1	
2558	12/23/2016	11:09:57 PM	54.1	31.1	
2559	12/24/2016	12:09:57 AM	54.7	30.8	
2560	12/24/2016	1:09:57 AM	55.5	30.6	
2561	12/24/2016	2:09:57 AM	57.7	29.7	
2562	12/24/2016	3:09:57 AM	59.7	29.1	
2563	12/24/2016	4:09:57 AM	61.0	28.5	
2564	12/24/2016	5:09:57 AM	62.2	28.1	
2565	12/24/2016	6:09:57 AM	62.3	28.2	
2566	12/24/2016	7:09:57 AM	62.2	28.9	
2567	12/24/2016	8:09:57 AM	58.1	30.6	
2568	12/24/2016	9:09:57 AM	54.7	32.5	
2569	12/24/2016	10:09:57 AM	51.5	33.3	
2570	12/24/2016	11:09:57 AM	47.6	35.0	
2571	12/24/2016	12:09:57 PM	39.1	36.9	
2572	12/24/2016	1:09:57 PM	34.8	37.8	
2573	12/24/2016	2:09:57 PM	48.8	32.0	
2574	12/24/2016	3:09:57 PM	64.9	27.2	
2575	12/24/2016	4:09:57 PM	65.5	27.4	
2576	12/24/2016	5:09:57 PM	61.9	28.4	
2577	12/24/2016	6:09:57 PM	60.7	29.3	
2578	12/24/2016	7:09:57 PM	63.2	28.8	
2579	12/24/2016	8:09:57 PM	62.1	29.3	
2580	12/24/2016	9:09:57 PM	63.1	28.9	
2581	12/24/2016	10:09:57 PM	66.6	27.1	
2582	12/24/2016	11:09:57 PM	68.9	25.7	
2583	12/25/2016	12:09:57 AM	69.9	25.5	
2584	12/25/2016	1:09:57 AM	75.2	24.8	
2585	12/25/2016	2:09:57 AM	76.7	23.5	
2586	12/25/2016	3:09:57 AM	77.1	22.4	
2587	12/25/2016	4:09:57 AM	76.0	21.8	
2588	12/25/2016	5:09:57 AM	74.3	21.2	
2589	12/25/2016	6:09:57 AM	74.7	20.8	
2590	12/25/2016	7:09:57 AM	75.2	20.3	
2591	12/25/2016	8:09:57 AM	77.2	20.2	
2592	12/25/2016	9:09:57 AM	78.2	19.9	
2593	12/25/2016	10:09:57 AM	78.3	20.1	
2594	12/25/2016	11:09:57 AM	79.0	19.8	
2595	12/25/2016	12:09:57 PM	79.0	20.1	
2596	12/25/2016	1:09:57 PM	75.6	20.6	
2597	12/25/2016	2:09:57 PM	77.7	20.2	
2598	12/25/2016	3:09:57 PM	75.7	20.7	
2599	12/25/2016	4:09:57 PM	73.0	20.9	
2600	12/25/2016	5:09:57 PM	72.2	21.1	
2601	12/25/2016	6:09:57 PM	70.6	21.0	
2602	12/25/2016	7:09:57 PM	70.4	21.1	
2603	12/25/2016	8:09:57 PM	75.5	20.2	
2604	12/25/2016	9:09:57 PM	78.2	19.6	
2605	12/25/2016	10:09:57 PM	76.9	19.8	
2606	12/25/2016	11:09:57 PM	77.5	19.7	
2607	12/26/2016	12:09:57 AM	78.7	19.3	
2608	12/26/2016	1:09:57 AM	78.9	19.1	
2609	12/26/2016	2:09:57 AM	80.4	18.8	
2610	12/26/2016	3:09:57 AM	80.7	18.8	
2611	12/26/2016	4:09:57 AM	82.4	18.2	
2612	12/26/2016	5:09:57 AM	81.9	18.3	
2613	12/26/2016	6:09:57 AM	82.1	18.3	
2614	12/26/2016	7:09:57 AM	81.5	18.6	
2615	12/26/2016	8:09:57 AM	81.9	18.7	
2616	12/26/2016	9:09:57 AM	82.0	19.3	
2617	12/26/2016	10:09:57 AM	81.7	19.9	
2618	12/26/2016	11:09:57 AM	83.1	19.7	
2619	12/26/2016	12:09:57 PM	83.4	20.0	
2620	12/26/2016	1:09:57 PM	83.6	21.1	
2621	12/26/2016	2:09:57 PM	78.8	21.8	
2622	12/26/2016	3:09:57 PM	79.5	21.7	
2623	12/26/2016	4:09:57 PM	80.2	21.8	
2624	12/26/2016	5:09:57 PM	82.1	21.7	
2625	12/26/2016	6:09:57 PM	84.6	21.5	
2626	12/26/2016	7:09:57 PM	83.8	21.4	
2627	12/26/2016	8:09:57 PM	84.0	21.4	
2628	12/26/2016	9:09:57 PM	84.7	21.4	
2629	12/26/2016	10:09:57 PM	84.1	21.6	
2630	12/26/2016	11:09:57 PM	86.1	21.3	
2631	12/27/2016	12:09:57 AM	85.4	21.2	
2632	12/27/2016	1:09:57 AM	85.0	21.3	
2633	12/27/2016	2:09:57 AM	83.3	21.7	
2634	12/27/2016	3:09:57 AM	83.1	21.7	
2635	12/27/2016	4:09:57 AM	84.7	21.6	
2636	12/27/2016	5:09:57 AM	84.4	21.6	
2637	12/27/2016	6:09:57 AM	85.3	21.6	
2638	12/27/2016	7:09:57 AM	86.6	21.7	
2639	12/27/2016	8:09:57 AM	85.3	22.3	
2640	12/27/2016	9:09:57 AM	84.2	23.0	
2641	12/27/2016	10:09:57 AM	84.6	24.1	
2642	12/27/2016	11:09:57 AM	80.6	24.8	
2643	12/27/2016	12:09:57 PM	75.6	25.7	
2644	12/27/2016	1:09:57 PM	73.1	26.3	
2645	12/27/2016	2:09:57 PM	72.1	27.1	
2646	12/27/2016	3:09:57 PM	70.6	27.9	
2647	12/27/2016	4:09:57 PM	69.0	28.6	
2648	12/27/2016	5:09:57 PM	62.3	30.4	
2649	12/27/2016	6:09:57 PM	54.9	32.7	
2650	12/27/2016	7:09:57 PM	60.5	30.7	
2651	12/27/2016	8:09:57 PM	64.4	29.1	
2652	12/27/2016	9:09:57 PM	68.4	28.2	
2653	12/27/2016	10:09:57 PM	68.9	27.9	
2654	12/27/2016	11:09:57 PM	72.5	27.1	
2655	12/28/2016	12:09:57 AM	74.4	26.7	
2656	12/28/2016	1:09:57 AM	75.8	26.4	
2657	12/28/2016	2:09:57 AM	77.0	26.1	
2658	12/28/2016	3:09:57 AM	77.0	25.6	
2659	12/28/2016	4:09:57 AM	78.2	25.5	
2660	12/28/2016	5:09:57 AM	78.0	25.3	
2661	12/28/2016	6:09:57 AM	80.7	24.9	
2662	12/28/2016	7:09:57 AM	78.7	25.8	
2663	12/28/2016	8:09:57 AM	76.4	26.8	
2664	12/28/2016	9:09:57 AM	74.1	27.5	
2665	12/28/2016	10:09:57 AM	69.6	28.6	
2666	12/28/2016	11:09:57 AM	66.8	29.7	
2667	12/28/2016	12:09:57 PM	63.1	31.0	
2668	12/28/2016	1:09:57 PM	60.9	31.9	
2669	12/28/2016	2:09:57 PM	60.5	31.6	
2670	12/28/2016	3:09:57 PM	60.5	31.7	
2671	12/28/2016	4:09:57 PM	60.3	31.8	
2672	12/28/2016	5:09:57 PM	60.4	31.8	
2673	12/28/2016	6:09:57 PM	62.8	31.4	
2674	12/28/2016	7:09:57 PM	63.6	30.9	
2675	12/28/2016	8:09:57 PM	60.0	29.3	
2676	12/28/2016	9:09:57 PM	61.6	27.4	
2677	12/28/2016	10:09:57 PM	71.6	26.7	
2678	12/28/2016	11:09:57 PM	81.6	23.9	
2679	12/29/2016	12:09:57 AM	82.1	24.1	
2680	12/29/2016	1:09:57 AM	83.8	23.9	
2681	12/29/2016	2:09:57 AM	80.9	24.7	
2682	12/29/2016	3:09:57 AM	79.9	25.1	
2683	12/29/2016	4:09:57 AM	80.5	24.8	
2684	12/29/2016	5:09:57 AM	80.5	24.7	
2685	12/29/2016	6:09:57 AM	80.8	24.8	
2686	12/29/2016	7:09:57 AM	84.6	23.7	
2687	12/29/2016	8:09:57 AM	84.6	24.0	
2688	12/29/2016	9:09:57 AM	83.9	23.7	
2689	12/29/2016	10:09:57 AM	85.6	23.3	
2690	12/29/2016	11:09:57 AM	85.2	23.4	
2691	12/29/2016	12:09:57 PM	85.6	23.6	
2692	12/29/2016	1:09:57 PM	85.6	23.6	
2693	12/29/2016	2:09:57 PM	85.0	23.7	
2694	12/29/2016	3:09:57 PM	83.2	23.7	
2695	12/29/2016	4:09:57 PM	84.1	23.6	
2696	12/29/2016	5:09:57 PM	85.9	23.1	
2697	12/29/2016	6:09:57 PM	86.0	22.9	
2698	12/29/2016	7:09:57 PM	85.6	22.8	
2699	12/29/2016	8:09:57 PM	85.2	22.8	
2700	12/29/2016	9:09:57 PM	85.8	22.4	
2701	12/29/2016	10:09:57 PM	86.2	22.1	
2702	12/29/2016	11:09:57 PM	86.1	22.1	
2703	12/30/2016	12:09:57 AM	86.4	21.6	
2704	12/30/2016	1:09:57 AM	86.2	21.3	
2705	12/30/2016	2:09:57 AM	87.3	20.7	
2706	12/30/2016	3:09:57 AM	85.9	20.4	
2707	12/30/2016	4:09:57 AM	85.0	20.2	
2708	12/30/2016	5:09:57 AM	84.2	20.3	
2709	12/30/2016	6:09:57 AM	81.7	21.1	
2710	12/30/2016	7:09:57 AM	84.1	20.2	
2711	12/30/2016	8:09:57 AM	84.6	20.1	
2712	12/30/2016	9:09:57 AM	86.3	19.8	
2713	12/30/2016	10:09:57 AM	85.7	20.4	
2714	12/30/2016	11:09:57 AM	85.8	20.7	
2715	12/30/2016	12:09:57 PM	84.7	21.1	
2716	12/30/2016	1:09:57 PM	85.1	21.2	
2717	12/30/2016	2:09:57 PM	83.9	21.7	
2718	12/30/2016	3:09:57 PM	83.6	21.7	
2719	12/30/2016	4:09:57 PM	83.7	21.7	
2720	12/30/2016	5:09:57 PM	83.1	21.9	
2721	12/30/2016	6:09:57 PM	82.2	22.1	
2722	12/30/2016	7:09:57 PM	83.3	22.1	
2723	12/30/2016	8:09:57 PM	83.4	21.8	
2724	12/30/2016	9:09:57 PM	83.9	21.6	
2725	12/30/2016	10:09:57 PM	83.6	21.7	
2726	12/30/2016	11:09:57 PM	83.7	21.7	
2727	12/31/2016	12:09:57 AM	85.7	21.4	
2728	12/31/2016	1:09:57 AM	85.1	21.4	
2729	12/31/2016	2:09:57 AM	85.1	21.5	
2730	12/31/2016	3:09:57 AM	85.5	21.4	
2731	12/31/2016	4:09:57 AM	84.7	21.7	
2732	12/31/2016	5:09:57 AM	85.0	21.6	
2733	12/31/2016	6:09:57 AM	84.8	21.7	
2734	12/31/2016	7:09:57 AM	84.6	21.7	
2735	12/31/2016	8:09:57 AM	84.1	22.0	
2736	12/31/2016	9:09:57 AM	87.1	22.6	
2737	12/31/2016	10:09:57 AM	84.2	23.5	
2738	12/31/2016	11:09:57 AM	82.8	23.9	
2739	12/31/2016	12:09:57 PM	81.2	24.8	
2740	12/31/2016	1:09:57 PM	78.3	25.3	
2741	12/31/2016	2:09:57 PM	78.4	26.5	
2742	12/31/2016	3:09:57 PM	74.3	26.8	
2743	12/31/2016	4:09:57 PM	74.8	27.3	
2744	12/31/2016	5:09:57 PM	71.8	28.6	
2745	12/31/2016	6:09:57 PM	62.8	30.9	
2746	12/31/2016	7:09:57 PM	64.8	29.3	
2747	12/31/2016	8:09:57 PM	70.3	27.7	
2748	12/31/2016	9:09:57 PM	74.6	26.9	
2749	12/31/2016	10:09:57 PM	77.5	26.4	
2750	12/31/2016	11:09:57 PM	79.0	25.8	
2751	1/1/2017	12:09:57 AM	79.3	25.7	
2752	1/1/2017	1:09:57 AM	79.6	25.2	
2753	1/1/2017	2:09:57 AM	80.8	24.9	
2754	1/1/2017	3:09:57 AM	80.7	24.9	
2755	1/1/2017	4:09:57 AM	81.2	24.8	
2756	1/1/2017	5:09:57 AM	81.8	24.7	
2757	1/1/2017	6:09:57 AM	82.3	24.6	
2758	1/1/2017	7:09:57 AM	83.1	24.4	
2759	1/1/2017	8:09:57 AM	83.3	24.7	
2760	1/1/2017	9:09:57 AM	82.3	25.1	
2761	1/1/2017	10:09:57 AM	82.5	25.3	
2762	1/1/2017	11:09:57 AM	82.2	25.8	
2763	1/1/2017	12:09:57 PM	78.7	27.2	
2764	1/1/2017	1:09:57 PM	75.9	28.2	
2765	1/1/2017	2:09:57 PM	71.4	28.8	
2766	1/1/2017	3:09:57 PM	68.0	29.4	
2767	1/1/2017	4:09:57 PM	69.5	30.0	
2768	1/1/2017	5:09:57 PM	61.7	32.8	
2769	1/1/2017	6:09:57 PM	49.3	36.2	
2770	1/1/2017	7:09:57 PM	56.9	32.6	
2771	1/1/2017	8:09:57 PM	67.6	29.9	
2772	1/1/2017	9:09:57 PM	70.8	29.0	
2773	1/1/2017	10:09:57 PM	74.0	28.2	
2774	1/1/2017	11:09:57 PM	74.3	27.6	
2775	1/2/2017	12:09:57 AM	75.4	26.9	
2776	1/2/2017	1:09:57 AM	77.6	26.2	
2777	1/2/2017	2:09:57 AM	78.1	25.7	
2778	1/2/2017	3:09:57 AM	78.2	25.4	
2779	1/2/2017	4:09:57 AM	79.7	25.3	
2780	1/2/2017	5:09:57 AM	80.0	25.3	
2781	1/2/2017	6:09:57 AM	80.5	25.3	
2782	1/2/2017	7:09:57 AM	79.7	25.4	
2783	1/2/2017	8:09:57 AM	80.8	25.4	
2784	1/2/2017	9:09:57 AM	81.0	25.9	
2785	1/2/2017	10:09:57 AM	77.4	26.6	
2786	1/2/2017	11:09:57 AM	73.5	27.7	
2787	1/2/2017	12:09:57 PM	70.2	28.3	
2788	1/2/2017	1:09:57 PM	66.4	29.5	
2789	1/2/2017	2:09:57 PM	61.2	30.9	
2790	1/2/2017	3:09:57 PM	58.7	31.3	
2791	1/2/2017	4:09:57 PM	56.7	31.7	
2792	1/2/2017	5:09:57 PM	49.7	34.1	
2793	1/2/2017	6:09:57 PM	38.4	37.5	
2794	1/2/2017	7:09:57 PM	46.2	33.3	
2795	1/2/2017	8:09:57 PM	55.0	30.3	
2796	1/2/2017	9:09:57 PM	62.9	28.8	
2797	1/2/2017	10:09:57 PM	66.2	27.7	
2798	1/2/2017	11:09:57 PM	69.9	26.9	
2799	1/3/2017	12:09:57 AM	71.6	26.1	
2800	1/3/2017	1:09:57 AM	72.4	25.6	
2801	1/3/2017	2:09:57 AM	73.3	25.1	
2802	1/3/2017	3:09:57 AM	74.1	24.5	
2803	1/3/2017	4:09:57 AM	73.3	24.3	
2804	1/3/2017	5:09:57 AM	74.2	24.3	
2805	1/3/2017	6:09:57 AM	75.9	23.9	
2806	1/3/2017	7:09:57 AM	74.8	25.1	
2807	1/3/2017	8:09:57 AM	73.0	25.6	
2808	1/3/2017	9:09:57 AM	69.8	26.8	
2809	1/3/2017	10:09:57 AM	66.5	28.0	
2810	1/3/2017	11:09:57 AM	63.9	29.0	
2811	1/3/2017	12:09:57 PM	60.9	30.2	
2812	1/3/2017	1:09:57 PM	58.8	31.1	
2813	1/3/2017	2:09:57 PM	58.0	31.8	
2814	1/3/2017	3:09:57 PM	54.8	32.7	
2815	1/3/2017	4:09:57 PM	52.3	34.1	
2816	1/3/2017	5:09:57 PM	45.5	36.0	
2817	1/3/2017	6:09:57 PM	45.9	34.6	
2818	1/3/2017	7:09:57 PM	51.1	32.3	
2819	1/3/2017	8:09:57 PM	53.2	31.5	
2820	1/3/2017	9:09:57 PM	56.4	31.1	
2821	1/3/2017	10:09:57 PM	67.3	28.4	
2822	1/3/2017	11:09:57 PM	69.5	27.5	
2823	1/4/2017	12:09:57 AM	69.9	26.7	
2824	1/4/2017	1:09:57 AM	70.3	26.2	
2825	1/4/2017	2:09:57 AM	72.6	25.1	
2826	1/4/2017	3:09:57 AM	73.7	24.7	
2827	1/4/2017	4:09:57 AM	73.4	23.9	
2828	1/4/2017	5:09:57 AM	75.8	23.6	
2829	1/4/2017	6:09:57 AM	76.1	23.8	
2830	1/4/2017	7:09:57 AM	77.3	24.1	
2831	1/4/2017	8:09:57 AM	77.8	24.1	
2832	1/4/2017	9:09:57 AM	79.0	24.9	
2833	1/4/2017	10:09:57 AM	71.7	26.3	
2834	1/4/2017	11:09:57 AM	70.8	26.9	
2835	1/4/2017	12:09:57 PM	65.8	28.3	
2836	1/4/2017	1:09:57 PM	61.9	28.8	
2837	1/4/2017	2:09:57 PM	64.3	28.6	
2838	1/4/2017	3:09:57 PM	61.7	28.8	
2839	1/4/2017	4:09:57 PM	58.6	29.4	
2840	1/4/2017	5:09:57 PM	55.1	30.7	
2841	1/4/2017	6:09:57 PM	56.7	29.1	
2842	1/4/2017	7:09:57 PM	60.9	27.4	
2843	1/4/2017	8:09:57 PM	64.1	26.6	
2844	1/4/2017	9:09:57 PM	66.5	26.1	
2845	1/4/2017	10:09:57 PM	67.5	25.6	
2846	1/4/2017	11:09:57 PM	67.4	25.1	
2847	1/5/2017	12:09:57 AM	68.6	24.5	
2848	1/5/2017	1:09:57 AM	71.2	23.8	
2849	1/5/2017	2:09:57 AM	73.2	23.4	
2850	1/5/2017	3:09:57 AM	74.4	23.2	
2851	1/5/2017	4:09:57 AM	74.7	23.2	
2852	1/5/2017	5:09:57 AM	75.5	22.9	
2853	1/5/2017	6:09:57 AM	76.6	22.7	
2854	1/5/2017	7:09:57 AM	76.5	23.0	
2855	1/5/2017	8:09:57 AM	74.7	23.5	
2856	1/5/2017	9:09:57 AM	72.6	23.7	
2857	1/5/2017	10:09:57 AM	71.0	24.3	
2858	1/5/2017	11:09:57 AM	69.9	24.7	
2859	1/5/2017	12:09:57 PM	71.5	25.1	
2860	1/5/2017	1:09:57 PM	68.7	26.1	
2861	1/5/2017	2:09:57 PM	64.9	27.2	
2862	1/5/2017	3:09:57 PM	63.9	27.1	
2863	1/5/2017	4:09:57 PM	62.2	29.0	
2864	1/5/2017	5:09:57 PM	59.4	29.7	
2865	1/5/2017	6:09:57 PM	46.5	33.2	
2866	1/5/2017	7:09:57 PM	53.5	30.2	
2867	1/5/2017	8:09:57 PM	63.1	28.0	
2868	1/5/2017	9:09:57 PM	66.3	27.1	
2869	1/5/2017	10:09:57 PM	67.0	26.3	
2870	1/5/2017	11:09:57 PM	70.8	25.4	
2871	1/6/2017	12:09:57 AM	71.6	25.0	
2872	1/6/2017	1:09:57 AM	73.9	24.4	
2873	1/6/2017	2:09:57 AM	73.8	24.8	
2874	1/6/2017	3:09:57 AM	75.0	24.6	
2875	1/6/2017	4:09:57 AM	75.3	24.5	
2876	1/6/2017	5:09:57 AM	75.1	24.4	
2877	1/6/2017	6:09:57 AM	76.9	23.9	
2878	1/6/2017	7:09:57 AM	76.1	24.7	
2879	1/6/2017	8:09:57 AM	75.6	25.4	
2880	1/6/2017	9:09:57 AM	74.2	26.2	
2881	1/6/2017	10:09:57 AM	72.0	26.7	
2882	1/6/2017	11:09:57 AM	66.3	28.3	
2883	1/6/2017	12:09:57 PM	65.2	29.3	
2884	1/6/2017	1:09:57 PM	58.8	30.5	
2885	1/6/2017	2:09:57 PM	58.3	31.4	
2886	1/6/2017	3:09:57 PM	55.6	32.2	
2887	1/6/2017	4:09:57 PM	54.0	33.1	
2888	1/6/2017	5:09:57 PM	51.2	33.6	
2889	1/6/2017	6:09:57 PM	54.3	32.7	
2890	1/6/2017	7:09:57 PM	54.3	32.3	
2891	1/6/2017	8:09:57 PM	57.4	31.8	
2892	1/6/2017	9:09:57 PM	59.5	31.3	
2893	1/6/2017	10:09:57 PM	61.6	30.6	
2894	1/6/2017	11:09:57 PM	63.0	30.1	
2895	1/7/2017	12:09:57 AM	61.9	29.6	
2896	1/7/2017	1:09:57 AM	63.5	29.2	
2897	1/7/2017	2:09:57 AM	64.3	28.9	
2898	1/7/2017	3:09:57 AM	65.6	28.7	
2899	1/7/2017	4:09:57 AM	66.5	28.4	
2900	1/7/2017	5:09:57 AM	67.9	28.1	
2901	1/7/2017	6:09:57 AM	68.4	27.9	
2902	1/7/2017	7:09:57 AM	67.2	28.3	
2903	1/7/2017	8:09:57 AM	67.2	28.9	
2904	1/7/2017	9:09:57 AM	65.1	29.9	
2905	1/7/2017	10:09:57 AM	64.0	30.3	
2906	1/7/2017	11:09:57 AM	59.6	32.1	
2907	1/7/2017	12:09:57 PM	55.8	32.8	
2908	1/7/2017	1:09:57 PM	52.5	33.2	
2909	1/7/2017	2:09:57 PM	48.7	34.2	
2910	1/7/2017	3:09:57 PM	50.1	33.8	
2911	1/7/2017	4:09:57 PM	50.4	33.4	
2912	1/7/2017	5:09:57 PM	61.1	30.9	
2913	1/7/2017	6:09:57 PM	69.7	29.2	
2914	1/7/2017	7:09:57 PM	69.9	28.2	
2915	1/7/2017	8:09:57 PM	71.0	27.1	
2916	1/7/2017	9:09:57 PM	72.5	26.1	
2917	1/7/2017	10:09:57 PM	75.9	25.1	
2918	1/7/2017	11:09:57 PM	78.4	24.4	
2919	1/8/2017	12:09:57 AM	77.7	24.6	
2920	1/8/2017	1:09:57 AM	79.3	23.9	
2921	1/8/2017	2:09:57 AM	79.4	23.8	
2922	1/8/2017	3:09:57 AM	79.6	23.8	
2923	1/8/2017	4:09:57 AM	81.1	23.3	
2924	1/8/2017	5:09:57 AM	81.2	22.9	
2925	1/8/2017	6:09:57 AM	81.5	22.5	
2926	1/8/2017	7:09:57 AM	82.5	22.1	
2927	1/8/2017	8:09:57 AM	82.3	21.9	
2928	1/8/2017	9:09:57 AM	82.8	21.7	
2929	1/8/2017	10:09:57 AM	79.6	21.8	
2930	1/8/2017	11:09:57 AM	80.6	21.4	
2931	1/8/2017	12:09:57 PM	81.0	21.6	
2932	1/8/2017	1:09:57 PM	82.3	20.8	
2933	1/8/2017	2:09:57 PM	78.9	21.3	
2934	1/8/2017	3:09:57 PM	78.5	21.2	
2935	1/8/2017	4:09:57 PM	79.7	21.2	
2936	1/8/2017	5:09:57 PM	82.0	21.2	
2937	1/8/2017	6:09:57 PM	84.9	20.5	
2938	1/8/2017	7:09:57 PM	83.6	20.0	
2939	1/8/2017	8:09:57 PM	82.7	19.8	
2940	1/8/2017	9:09:57 PM	83.0	19.8	
2941	1/8/2017	10:09:57 PM	83.3	19.8	
2942	1/8/2017	11:09:57 PM	83.5	19.9	
2943	1/9/2017	12:09:57 AM	83.6	20.0	
2944	1/9/2017	1:09:57 AM	83.5	20.1	
2945	1/9/2017	2:09:57 AM	83.4	20.1	
2946	1/9/2017	3:09:57 AM	83.3	20.1	
2947	1/9/2017	4:09:57 AM	83.1	20.0	
2948	1/9/2017	5:09:57 AM	83.5	19.9	
2949	1/9/2017	6:09:57 AM	83.7	19.8	
2950	1/9/2017	7:09:57 AM	84.9	19.6	
2951	1/9/2017	8:09:57 AM	83.6	20.1	
2952	1/9/2017	9:09:57 AM	79.2	20.7	
2953	1/9/2017	10:09:57 AM	79.8	21.2	
2954	1/9/2017	11:09:57 AM	78.5	21.6	
2955	1/9/2017	12:09:57 PM	79.7	22.2	
2956	1/9/2017	1:09:57 PM	77.6	22.4	
2957	1/9/2017	2:09:57 PM	79.2	22.1	
2958	1/9/2017	3:09:57 PM	83.2	21.7	
2959	1/9/2017	4:09:57 PM	84.1	21.4	
2960	1/9/2017	5:09:57 PM	81.7	21.7	
2961	1/9/2017	6:09:57 PM	81.2	21.6	
2962	1/9/2017	7:09:57 PM	82.4	21.6	
2963	1/9/2017	8:09:57 PM	83.2	21.7	
2964	1/9/2017	9:09:57 PM	82.1	21.8	
2965	1/9/2017	10:09:57 PM	82.9	21.9	
2966	1/9/2017	11:09:57 PM	83.6	21.8	
2967	1/10/2017	12:09:57 AM	83.8	21.9	
2968	1/10/2017	1:09:57 AM	83.5	22.0	
2969	1/10/2017	2:09:57 AM	83.6	22.1	
2970	1/10/2017	3:09:57 AM	84.7	21.8	
2971	1/10/2017	4:09:57 AM	84.6	21.6	
2972	1/10/2017	5:09:57 AM	84.7	21.8	
2973	1/10/2017	6:09:57 AM	84.2	22.0	
2974	1/10/2017	7:09:57 AM	84.1	22.4	
2975	1/10/2017	8:09:57 AM	80.8	23.1	
2976	1/10/2017	9:09:57 AM	80.6	23.5	
2977	1/10/2017	10:09:57 AM	79.4	24.7	
2978	1/10/2017	11:09:57 AM	80.6	25.1	
2979	1/10/2017	12:09:57 PM	77.4	26.1	
2980	1/10/2017	1:09:57 PM	76.6	26.3	
2981	1/10/2017	2:09:57 PM	76.6	25.9	
2982	1/10/2017	3:09:57 PM	75.3	26.6	
2983	1/10/2017	4:09:57 PM	72.7	27.1	
2984	1/10/2017	5:09:57 PM	72.2	26.8	
2985	1/10/2017	6:09:57 PM	73.2	26.3	
2986	1/10/2017	7:09:57 PM	74.2	26.0	
2987	1/10/2017	8:09:57 PM	71.3	25.7	
2988	1/10/2017	9:09:57 PM	69.4	25.6	
2989	1/10/2017	10:09:57 PM	70.6	25.0	
2990	1/10/2017	11:09:57 PM	70.7	24.3	
2991	1/11/2017	12:09:57 AM	69.9	23.6	
2992	1/11/2017	1:09:57 AM	72.4	23.1	
2993	1/11/2017	2:09:57 AM	74.6	22.5	
2994	1/11/2017	3:09:57 AM	76.8	22.1	
2995	1/11/2017	4:09:57 AM	77.8	22.0	
2996	1/11/2017	5:09:57 AM	78.3	22.2	
2997	1/11/2017	6:09:57 AM	78.2	21.8	
2998	1/11/2017	7:09:57 AM	77.1	22.2	
2999	1/11/2017	8:09:57 AM	73.4	22.7	
3000	1/11/2017	9:09:57 AM	73.5	23.1	
3001	1/11/2017	10:09:57 AM	74.5	23.2	
3002	1/11/2017	11:09:57 AM	72.4	23.9	
3003	1/11/2017	12:09:57 PM	72.7	25.3	
3004	1/11/2017	1:09:57 PM	71.7	25.6	
3005	1/11/2017	2:09:57 PM	71.1	25.9	
3006	1/11/2017	3:09:57 PM	69.4	26.3	
3007	1/11/2017	4:09:57 PM	69.7	26.3	
3008	1/11/2017	5:09:57 PM	69.9	26.3	
3009	1/11/2017	6:09:57 PM	70.2	26.1	
3010	1/11/2017	7:09:57 PM	71.6	25.9	
3011	1/11/2017	8:09:57 PM	73.6	25.2	
3012	1/11/2017	9:09:57 PM	76.5	24.4	
3013	1/11/2017	10:09:57 PM	78.4	23.9	
3014	1/11/2017	11:09:57 PM	78.9	23.8	
3015	1/12/2017	12:09:57 AM	79.0	23.7	
3016	1/12/2017	1:09:57 AM	78.9	23.8	
3017	1/12/2017	2:09:57 AM	78.4	23.7	
3018	1/12/2017	3:09:57 AM	79.5	23.4	
3019	1/12/2017	4:09:57 AM	78.8	23.2	
