Koppen climate classification,Building type,Cooling startegy_building level,Heating strategy_building level,Age,Sex,Clo,Met,Air temperature (C),Radiant temperature (C),Relative humidity (%),Air velocity (m/s),Subject«s height (cm),Subject«s weight (kg),Window,Outdoor monthly air temperature (C),Thermal comfort
3,2.0,2,0.0,23.0,2.0,0.63,1.1,36.0,24.4,38.0,0.0,162.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,1.0,0.63,1.1,33.0,24.4,55.0,0.0,168.0,63.0,0.0,37.6,6
3,2.0,2,0.0,52.0,1.0,0.63,1.1,36.0,24.4,34.0,0.1,174.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,35.0,24.4,37.0,0.0,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,1.0,0.63,1.1,34.0,24.4,51.0,0.0,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,35.0,24.4,62.0,0.0,165.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,34.0,24.4,51.0,0.0,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,35.0,24.4,57.0,0.0,168.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,36.0,24.4,58.0,0.0,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,35.0,24.4,57.0,0.0,168.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,2.0,0.63,1.1,34.0,24.4,62.0,0.0,168.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,2.0,0.63,1.1,35.0,24.4,62.0,0.0,180.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,1.0,0.63,1.1,36.0,24.4,53.0,0.0,164.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,1.0,0.63,1.1,36.0,24.4,48.0,0.5,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,85.0,0.1,150.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,59.0,0.1,150.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,59.0,0.5,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,52.0,1.0,0.63,1.1,30.0,24.4,78.0,0.5,148.0,63.0,0.0,37.6,6
3,2.0,2,0.0,52.0,1.0,0.63,1.1,29.0,24.4,78.0,0.5,139.0,63.0,0.0,37.6,5
3,2.0,2,0.0,52.0,1.0,0.63,1.1,28.0,24.4,77.0,0.5,150.0,63.0,0.0,37.6,5
3,2.0,2,0.0,52.0,1.0,0.63,1.1,30.0,24.4,85.0,0.5,150.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,85.0,0.5,150.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,85.0,0.5,149.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,85.0,0.1,150.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,31.0,24.4,85.0,0.5,150.0,63.0,0.0,37.6,6
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,59.0,0.1,149.0,63.0,0.0,37.6,5
3,2.0,2,0.0,52.0,1.0,0.63,1.1,30.0,24.4,93.0,0.5,160.0,63.0,0.0,37.6,6
3,2.0,2,0.0,52.0,1.0,0.63,1.1,31.0,24.4,93.0,0.1,150.0,63.0,0.0,37.6,6
3,2.0,2,0.0,23.0,1.0,0.63,1.1,30.0,24.4,85.0,0.1,149.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,1.0,0.63,1.1,30.0,24.4,93.0,0.1,160.0,63.0,0.0,37.6,5
3,2.0,2,0.0,38.0,2.0,0.63,1.1,31.0,24.4,93.0,0.3,150.0,63.0,0.0,37.6,6
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,23.4,62.0,0.17,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.8,24.2,62.0,0.16,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,22.4,23.4,54.0,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.5,24.8,62.8,0.19,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.8,24.9,56.6,0.43,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,5
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,1
1,2.0,1,0.0,29.0,1.0,0.63,1.1,24.7,25.1,58.4,0.12,165.1,63.0,0.0,28.3,2
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.2,24.7,62.4,0.13,165.1,63.0,0.0,28.3,3
1,2.0,1,0.0,29.0,1.0,0.63,1.1,23.2,24.7,62.4,0.13,165.1,63.0,0.0,28.3,5
